corridor_period,tmc_code,date_local,tti,P_0.75,P_0.50,P_0.25,road_order,vf_mph
I-95 NB AM,110P04157,2025-10-08,1.641510431058303,3.833333333333333,0.9166666666666666,0.0,674.0,67.99
I-95 NB AM,110P04157,2025-10-09,1.4360280809615913,3.1666666666666665,0.25,0.0,674.0,67.99
I-95 NB AM,110P04157,2025-10-10,2.933896564428479,3.0,2.0,1.5,674.0,67.99
I-95 NB AM,110P04157,2025-10-13,1.1546151100672375,0.16666666666666666,0.0,0.0,674.0,67.99
I-95 NB AM,110P04157,2025-10-14,1.7984598070369346,3.75,1.3333333333333333,0.0,674.0,67.99
I-95 NB AM,110P04157,2025-10-15,1.5667539951183567,3.4166666666666665,0.6666666666666666,0.0,674.0,67.99
I-95 NB AM,110P04157,2025-10-16,1.6865208506032972,3.6666666666666665,0.9166666666666666,0.0,674.0,67.99
I-95 NB AM,110P04157,2025-10-17,1.2990398475637834,1.9166666666666665,0.0,0.0,674.0,67.99
I-95 NB AM,110P04157,2025-10-20,1.2469843188726166,0.8333333333333333,0.0,0.0,674.0,67.99
I-95 NB AM,110P04157,2025-10-21,1.3056935617573913,2.0,0.0,0.0,674.0,67.99
I-95 NB AM,110P04157,2025-10-22,1.4912147692732798,3.083333333333333,0.41666666666666663,0.0,674.0,67.99
I-95 NB AM,110P04157,2025-10-23,1.4755589711706734,3.0,0.3333333333333333,0.0,674.0,67.99
I-95 NB AM,110P04157,2025-10-24,1.330351443768997,2.75,0.0,0.0,674.0,67.99
I-95 NB AM,110P04157,2025-10-27,1.3628372248319056,1.9166666666666665,0.0,0.0,674.0,67.99
I-95 NB AM,110P04157,2025-10-28,1.394540215989684,2.583333333333333,0.0,0.0,674.0,67.99
I-95 NB AM,110P04157,2025-10-29,1.437593660771852,2.833333333333333,0.16666666666666666,0.0,674.0,67.99
I-95 NB AM,110P04157,2025-10-30,1.5428789030118817,4.25,0.0,0.0,674.0,67.99
I-95 NB AM,110P04157,2025-10-31,1.4998254582297135,2.1666666666666665,1.0,0.0,674.0,67.99
I-95 NB AM,110P04158,2025-10-01,2.276542863279332,1.75,1.0833333333333333,0.9166666666666666,675.001,65.19
I-95 NB AM,110P04158,2025-10-02,1.970181332842415,1.1666666666666665,1.0,0.8333333333333333,675.001,65.19
I-95 NB AM,110P04158,2025-10-03,1.0984344317623955,0.0,0.0,0.0,675.001,65.19
I-95 NB AM,110P04158,2025-10-06,1.1094354442808048,0.0,0.0,0.0,675.001,65.19
I-95 NB AM,110P04158,2025-10-07,1.1314374693176237,0.25,0.0,0.0,675.001,65.19
I-95 NB AM,110P04158,2025-10-08,1.2284463978890523,0.9166666666666666,0.0,0.0,675.001,65.19
I-95 NB AM,110P04158,2025-10-09,1.1427718458517426,0.0,0.0,0.0,675.001,65.19
I-95 NB AM,110P04158,2025-10-10,1.2217791175748647,1.5,0.0,0.0,675.001,65.19
I-95 NB AM,110P04158,2025-10-13,1.0780992268041236,0.0,0.0,0.0,675.001,65.19
I-95 NB AM,110P04158,2025-10-14,1.2487816028473242,1.0,0.0,0.0,675.001,65.19
I-95 NB AM,110P04158,2025-10-15,1.3981286818851248,1.25,0.5,0.25,675.001,65.19
I-95 NB AM,110P04158,2025-10-16,1.5471423969072164,0.9166666666666666,0.6666666666666666,0.3333333333333333,675.001,65.19
I-95 NB AM,110P04158,2025-10-17,1.1041016200294547,0.0,0.0,0.0,675.001,65.19
I-95 NB AM,110P04158,2025-10-20,1.0904336953853704,0.0,0.0,0.0,675.001,65.19
I-95 NB AM,110P04158,2025-10-21,1.0937673355424644,0.0,0.0,0.0,675.001,65.19
I-95 NB AM,110P04158,2025-10-22,1.1474389420716737,0.0,0.0,0.0,675.001,65.19
I-95 NB AM,110P04158,2025-10-23,1.1464388500245457,0.3333333333333333,0.0,0.0,675.001,65.19
I-95 NB AM,110P04158,2025-10-24,1.0837664150711828,0.0,0.0,0.0,675.001,65.19
I-95 NB AM,110P04158,2025-10-27,1.113102448453608,0.0,0.0,0.0,675.001,65.19
I-95 NB AM,110P04158,2025-10-28,1.1277704651448206,0.0,0.0,0.0,675.001,65.19
I-95 NB AM,110P04158,2025-10-29,1.1321041973490427,0.08333333333333333,0.0,0.0,675.001,65.19
I-95 NB AM,110P04158,2025-10-30,1.2117781971035835,0.0,0.0,0.0,675.001,65.19
I-95 NB AM,110P04158,2025-10-31,1.1251035530191456,0.0,0.0,0.0,675.001,65.19
I-95 SB PM,110-04146,2025-10-01,2.033887638730097,3.083333333333333,2.833333333333333,1.0833333333333333,873.0,72.16
I-95 SB PM,110-04146,2025-10-02,1.1540481989058873,1.0833333333333333,0.16666666666666666,0.0,873.0,72.16
I-95 SB PM,110-04146,2025-10-03,1.1935333392774305,1.5833333333333333,0.0,0.0,873.0,72.16
I-95 SB PM,110-04146,2025-10-06,1.3271266494849399,2.083333333333333,1.5,0.0,873.0,72.16
I-95 SB PM,110-04146,2025-10-07,1.3883113495067334,3.083333333333333,1.9166666666666665,0.0,873.0,72.16
I-95 SB PM,110-04146,2025-10-08,1.4591658798235985,3.1666666666666665,1.4166666666666665,0.25,873.0,72.16
I-95 SB PM,110-04146,2025-10-09,1.3525675125231644,2.583333333333333,1.0,0.0,873.0,72.16
I-95 SB PM,110-04146,2025-10-10,1.419162712829105,4.25,0.5,0.0,873.0,72.16
I-95 SB PM,110-04146,2025-10-13,1.0540115021628236,0.0,0.0,0.0,873.0,72.16
I-95 SB PM,110-04146,2025-10-14,1.2777990032773414,2.083333333333333,0.9166666666666666,0.0,873.0,72.16
I-95 SB PM,110-04146,2025-10-15,1.4562879541405416,3.5,2.0,0.0,873.0,72.16
I-95 SB PM,110-04146,2025-10-16,1.3586111564575845,2.6666666666666665,1.5833333333333333,0.0,873.0,72.16
I-95 SB PM,110-04146,2025-10-17,1.3376598574849288,3.0,0.75,0.0,873.0,72.16
I-95 SB PM,110-04146,2025-10-20,1.5532164911459039,3.6666666666666665,3.0,0.0,873.0,72.16
I-95 SB PM,110-04146,2025-10-21,1.3572297521297167,2.9166666666666665,1.3333333333333333,0.0,873.0,72.16
I-95 SB PM,110-04146,2025-10-22,1.259610512960421,2.1666666666666665,0.6666666666666666,0.0,873.0,72.16
I-95 SB PM,110-04146,2025-10-23,1.378929311779967,2.083333333333333,1.6666666666666665,0.0,873.0,72.16
I-95 SB PM,110-04146,2025-10-24,1.4465030068181475,4.0,1.6666666666666665,0.0,873.0,72.16
I-95 SB PM,110-04146,2025-10-27,1.20964972310255,1.75,0.3333333333333333,0.0,873.0,72.16
I-95 SB PM,110-04146,2025-10-28,1.1257869686982669,0.5833333333333333,0.3333333333333333,0.0,873.0,72.16
I-95 SB PM,110-04146,2025-10-29,1.343933735473993,2.1666666666666665,1.3333333333333333,0.0,873.0,72.16
I-95 SB PM,110-04146,2025-10-30,1.4286023090695321,3.75,1.1666666666666665,0.0,873.0,72.16
I-95 SB PM,110-04146,2025-10-31,1.3460058419657943,2.75,1.4166666666666665,0.0,873.0,72.16
I-95 SB PM,110-04147,2025-10-01,2.2147294341141652,3.4166666666666665,3.083333333333333,1.4166666666666665,871.0,70.78
I-95 SB PM,110-04147,2025-10-02,1.1256435882970308,0.5833333333333333,0.0,0.0,871.0,70.78
I-95 SB PM,110-04147,2025-10-03,1.4159846209388969,3.4166666666666665,1.4166666666666665,0.0,871.0,70.78
I-95 SB PM,110-04147,2025-10-06,1.5562435626976454,3.6666666666666665,2.583333333333333,0.0,871.0,70.78
I-95 SB PM,110-04147,2025-10-07,1.2163402776555532,1.9166666666666665,0.41666666666666663,0.0,871.0,70.78
I-95 SB PM,110-04147,2025-10-08,1.333994813758793,2.5,1.0,0.0,871.0,70.78
I-95 SB PM,110-04147,2025-10-09,1.249270152561109,2.0,0.41666666666666663,0.0,871.0,70.78
I-95 SB PM,110-04147,2025-10-10,1.6368380361953105,4.833333333333333,2.75,0.0,871.0,70.78
I-95 SB PM,110-04147,2025-10-13,1.1437829261687353,0.9166666666666666,0.25,0.0,871.0,70.78
I-95 SB PM,110-04147,2025-10-14,1.5442436930286718,3.9166666666666665,2.333333333333333,0.0,871.0,70.78
I-95 SB PM,110-04147,2025-10-15,1.4870350120486808,3.1666666666666665,2.1666666666666665,0.0,871.0,70.78
I-95 SB PM,110-04147,2025-10-16,1.6696562844062712,4.0,3.4166666666666665,0.0,871.0,70.78
I-95 SB PM,110-04147,2025-10-17,1.6827166076738984,6.5,2.75,0.0,871.0,70.78
I-95 SB PM,110-04147,2025-10-20,1.4130823268794244,2.333333333333333,1.6666666666666665,0.0,871.0,70.78
I-95 SB PM,110-04147,2025-10-21,1.2052892348906377,1.6666666666666665,0.25,0.0,871.0,70.78
I-95 SB PM,110-04147,2025-10-22,1.209865929369037,1.5833333333333333,0.0,0.0,871.0,70.78
I-95 SB PM,110-04147,2025-10-23,1.5518343082611388,3.5,2.083333333333333,0.0,871.0,70.78
I-95 SB PM,110-04147,2025-10-24,1.7689482292486163,6.0,4.416666666666666,0.0,871.0,70.78
I-95 SB PM,110-04147,2025-10-27,1.2180146780744794,1.6666666666666665,0.5,0.0,871.0,70.78
I-95 SB PM,110-04147,2025-10-28,1.1650478114891027,1.0833333333333333,0.3333333333333333,0.0,871.0,70.78
I-95 SB PM,110-04147,2025-10-29,1.4194450484713452,3.083333333333333,1.5,0.0,871.0,70.78
