corridor,facility,tmc_code,date_local,observed_15min_bins,minimum_speed_mph,mean_speed_mph,mean_s3_flow_vph_link,expected_15min_bins,complete_day
I-95 HOV NB,HOV,110+04658,2025-10-31,96,35.946666666666665,62.07541666666666,2572.0362439506503,96,True
I-95 HOV NB,HOV,110+04661,2025-10-01,96,40.0,61.11996527777777,2580.03164096182,96,True
I-95 HOV NB,HOV,110+04661,2025-10-02,96,17.30333333333333,57.82496527777778,2684.595304305302,96,True
I-95 HOV NB,HOV,110+04661,2025-10-03,96,30.0,57.50315972222222,2603.334567318702,96,True
I-95 HOV NB,HOV,110+04661,2025-10-06,96,33.0,62.65774305555556,2462.2712174818294,96,True
I-95 HOV NB,HOV,110+04661,2025-10-07,96,49.92666666666667,64.19388888888889,2523.5047312920856,96,True
I-95 HOV NB,HOV,110+04661,2025-10-08,96,25.793333333333333,57.49673611111111,2786.4206253216894,96,True
I-95 HOV NB,HOV,110+04661,2025-10-09,96,29.0,58.13760416666667,2607.9023600019823,96,True
I-95 HOV NB,HOV,110+04661,2025-10-10,96,25.0,55.06836805555556,2730.174721521549,96,True
I-95 HOV NB,HOV,110+04661,2025-10-13,96,47.64666666666667,68.76184027777778,2065.0552273340804,96,True
I-95 HOV NB,HOV,110+04661,2025-10-14,96,51.0,63.75371527777778,2526.0373395253887,96,True
I-95 HOV NB,HOV,110+04661,2025-10-15,96,40.74333333333333,60.47423611111111,2667.6027710789494,96,True
I-95 HOV NB,HOV,110+04661,2025-10-16,96,19.393333333333334,58.20322916666667,2573.2057932462153,96,True
I-95 HOV NB,HOV,110+04661,2025-10-17,96,19.016666666666666,57.051944444444445,2480.8597839373065,96,True
I-95 HOV NB,HOV,110+04661,2025-10-20,96,15.246666666666668,59.466909722222226,2504.606518549288,96,True
I-95 HOV NB,HOV,110+04661,2025-10-21,96,35.0,62.16538194444445,2595.719540625681,96,True
I-95 HOV NB,HOV,110+04661,2025-10-22,96,33.38,58.92027777777778,2759.259186359794,96,True
I-95 HOV NB,HOV,110+04661,2025-10-23,96,30.0,60.033854166666664,2562.768767486273,96,True
I-95 HOV NB,HOV,110+04661,2025-10-24,96,16.3,57.58444444444444,2559.6760160000854,96,True
I-95 HOV NB,HOV,110+04661,2025-10-27,96,30.256666666666664,59.578611111111115,2551.9777766426146,96,True
I-95 HOV NB,HOV,110+04661,2025-10-28,96,48.843333333333334,63.64736111111111,2543.618994320232,96,True
I-95 HOV NB,HOV,110+04661,2025-10-29,96,34.23666666666667,60.191493055555554,2683.380178740685,96,True
I-95 HOV NB,HOV,110+04661,2025-10-30,96,16.816666666666666,58.87447916666667,2598.3598994744902,96,True
I-95 HOV NB,HOV,110+04661,2025-10-31,96,29.036666666666665,58.31729166666667,2590.1165940013607,96,True
I-95 HOV NB,HOV,110+04662,2025-10-01,96,32.333333333333336,59.85024305555555,2617.75668393571,96,True
I-95 HOV NB,HOV,110+04662,2025-10-02,96,32.0,59.308368055555555,2665.3829403558657,96,True
I-95 HOV NB,HOV,110+04662,2025-10-03,96,27.0,56.08923611111111,2595.801161470386,96,True
I-95 HOV NB,HOV,110+04662,2025-10-06,96,37.13,62.721423611111106,2522.655619844278,96,True
I-95 HOV NB,HOV,110+04662,2025-10-07,96,53.73333333333333,64.77024305555555,2483.0683724050427,96,True
I-95 HOV NB,HOV,110+04662,2025-10-08,96,28.72666666666667,58.307604166666664,2732.4794672738976,96,True
I-95 HOV NB,HOV,110+04662,2025-10-09,96,29.0,58.74736111111111,2585.75718978131,96,True
I-95 HOV NB,HOV,110+04662,2025-10-10,96,24.26,53.361111111111114,2668.5581907422056,96,True
I-95 HOV NB,HOV,110+04662,2025-10-13,96,32.82333333333333,64.84430555555555,2247.8492730661033,96,True
I-95 HOV NB,HOV,110+04662,2025-10-14,96,52.53333333333333,63.79284722222223,2534.0612572402038,96,True
I-95 HOV NB,HOV,110+04662,2025-10-15,96,44.64666666666667,62.025243055555556,2584.0618026168636,96,True
I-95 HOV NB,HOV,110+04662,2025-10-16,96,18.923333333333332,58.82350694444444,2541.226487789999,96,True
I-95 HOV NB,HOV,110+04662,2025-10-17,96,19.86,55.66659722222223,2502.182582397438,96,True
I-95 HOV NB,HOV,110+04662,2025-10-20,96,21.276666666666667,60.12993055555555,2507.9694921517134,96,True
I-95 HOV NB,HOV,110+04662,2025-10-21,96,29.796666666666667,61.112881944444446,2587.3307869905793,96,True
I-95 HOV NB,HOV,110+04662,2025-10-22,96,40.38333333333333,60.74069444444444,2711.1056727633977,96,True
I-95 HOV NB,HOV,110+04662,2025-10-23,96,29.0,59.65045138888889,2573.1658228061183,96,True
I-95 HOV NB,HOV,110+04662,2025-10-24,96,27.0,56.90336805555555,2528.949025776659,96,True
I-95 HOV NB,HOV,110+04662,2025-10-27,96,28.383333333333336,59.78135416666667,2535.81100588083,96,True
I-95 HOV NB,HOV,110+04662,2025-10-28,96,52.0,63.80982638888889,2519.2496153412817,96,True
I-95 HOV NB,HOV,110+04662,2025-10-29,96,41.13666666666666,61.581805555555555,2666.0805258224173,96,True
I-95 HOV NB,HOV,110+04662,2025-10-30,96,30.13,60.05798611111111,2606.73904540489,96,True
I-95 HOV NB,HOV,110+04662,2025-10-31,96,28.0,58.117847222222224,2610.665945227196,96,True
I-95 HOV NB,HOV,110+04666,2025-10-01,96,30.793333333333333,62.78607638888889,3631.609543668512,96,True
I-95 HOV NB,HOV,110+04666,2025-10-02,96,20.456666666666667,58.09576388888889,3654.181772538741,96,True
I-95 HOV NB,HOV,110+04666,2025-10-03,96,19.66,54.75503472222223,3655.316163909698,96,True
I-95 HOV NB,HOV,110+04666,2025-10-06,96,38.46333333333333,64.48607638888889,3513.3308285583357,96,True
I-95 HOV NB,HOV,110+04666,2025-10-07,96,46.18,65.73701388888888,3535.5816705689904,96,True
I-95 HOV NB,HOV,110+04666,2025-10-08,96,33.46333333333333,61.65253472222222,3640.9267353447917,96,True
I-95 HOV NB,HOV,110+04666,2025-10-09,96,22.263333333333332,56.14079861111111,3694.176100603973,96,True
I-95 HOV NB,HOV,110+04666,2025-10-10,96,19.863333333333333,54.58263888888889,3660.2400430849248,96,True
I-95 HOV NB,HOV,110+04666,2025-10-13,96,27.103333333333335,60.864652777777785,3763.089601760152,96,True
I-95 HOV NB,HOV,110+04666,2025-10-14,96,36.733333333333334,63.746006944444446,3661.165255475153,96,True
I-95 HOV NB,HOV,110+04666,2025-10-15,96,34.330000000000005,64.06958333333334,3564.414330779264,96,True
I-95 HOV NB,HOV,110+04666,2025-10-16,96,42.593333333333334,64.41243055555556,3586.3774142187062,96,True
I-95 HOV NB,HOV,110+04666,2025-10-17,96,21.063333333333333,56.62638888888889,3728.562224298908,96,True
I-95 HOV NB,HOV,110+04666,2025-10-20,96,24.993333333333336,60.876666666666665,3683.020010597249,96,True
I-95 HOV NB,HOV,110+04666,2025-10-21,96,29.786666666666665,63.75319444444444,3573.8565674960137,96,True
I-95 HOV NB,HOV,110+04666,2025-10-22,96,40.0,65.24902777777778,3470.492975745385,96,True
I-95 HOV NB,HOV,110+04666,2025-10-23,96,19.49,59.777743055555554,3590.1029081279466,96,True
I-95 HOV NB,HOV,110+04666,2025-10-24,96,19.790000000000003,55.070625,3726.2003016840954,96,True
I-95 HOV NB,HOV,110+04666,2025-10-27,96,23.72,61.4478125,3627.8951624670776,96,True
I-95 HOV NB,HOV,110+04666,2025-10-28,96,32.79666666666667,63.60427083333334,3652.798341275908,96,True
I-95 HOV NB,HOV,110+04666,2025-10-29,96,34.0,63.94076388888889,3531.40068791159,96,True
I-95 HOV NB,HOV,110+04666,2025-10-30,96,37.0,61.37003472222222,3851.589401037625,96,True
I-95 HOV NB,HOV,110+04666,2025-10-31,96,21.13,56.61965277777778,3570.2027871325936,96,True
I-95 HOV NB,HOV,110+04667,2025-10-01,96,27.456666666666667,60.775173611111114,3677.773569570924,96,True
I-95 HOV NB,HOV,110+04667,2025-10-02,96,15.0,55.73947916666666,3781.826453358323,96,True
I-95 HOV NB,HOV,110+04667,2025-10-03,96,23.183333333333334,54.333125,3884.2934285667193,96,True
I-95 HOV NB,HOV,110+04667,2025-10-06,96,28.996666666666666,62.82055555555556,3702.0103360946664,96,True
I-95 HOV NB,HOV,110+04667,2025-10-07,96,37.61,63.27815972222222,3813.8288661330753,96,True
I-95 HOV NB,HOV,110+04667,2025-10-08,96,21.526666666666667,56.76927083333333,3885.9790243740867,96,True
I-95 HOV NB,HOV,110+04667,2025-10-09,96,15.386666666666665,55.11107638888888,3653.2154075105004,96,True
I-95 HOV NB,HOV,110+04667,2025-10-10,96,18.173333333333332,53.40375,3829.2154377187912,96,True
I-95 HOV NB,HOV,110+04667,2025-10-13,96,27.323333333333334,57.84010416666666,3744.368475334241,96,True
I-95 HOV NB,HOV,110+04667,2025-10-14,96,29.923333333333332,61.903645833333336,3727.1872019660173,96,True
I-95 HOV NB,HOV,110+04667,2025-10-15,96,28.836666666666662,61.724756944444444,3801.9939342838916,96,True
I-95 HOV NB,HOV,110+04667,2025-10-16,96,21.0,60.351840277777775,3705.7692685040124,96,True
I-95 HOV NB,HOV,110+04667,2025-10-17,96,25.393333333333334,56.96850694444444,3802.5848476793076,96,True
I-95 HOV NB,HOV,110+04667,2025-10-20,96,14.263333333333334,58.73666666666667,3689.5070748241233,96,True
I-95 HOV NB,HOV,110+04667,2025-10-21,96,23.433333333333334,61.638090277777785,3646.9821794386335,96,True
I-95 HOV NB,HOV,110+04667,2025-10-22,96,25.900000000000002,62.33892361111111,3728.84732168846,96,True
I-95 HOV NB,HOV,110+04667,2025-10-23,96,15.0,55.91861111111111,3757.2788687158213,96,True
I-95 HOV NB,HOV,110+04667,2025-10-24,96,25.376666666666665,54.02420138888889,3882.1256242239847,96,True
I-95 HOV NB,HOV,110+04667,2025-10-27,96,25.326666666666668,61.86440972222223,3650.71882012598,96,True
I-95 HOV NB,HOV,110+04667,2025-10-28,96,37.24666666666667,62.99434027777778,3759.12960493539,96,True
I-95 HOV NB,HOV,110+04667,2025-10-29,96,32.193333333333335,61.056527777777774,3941.932252562645,96,True
I-95 HOV NB,HOV,110+04667,2025-10-30,96,40.660000000000004,60.83138888888889,4033.4091725175367,96,True
I-95 HOV NB,HOV,110+04667,2025-10-31,96,22.396666666666665,56.414340277777775,3833.026062099932,96,True
I-95 HOV NB,HOV,110+04668,2025-10-01,96,40.0,62.867986111111115,3865.0447557754196,96,True
I-95 HOV NB,HOV,110+04668,2025-10-02,96,23.13,61.49899305555556,3851.584145743513,96,True
I-95 HOV NB,HOV,110+04668,2025-10-03,96,32.99666666666667,61.01847222222222,3922.156616144683,96,True
I-95 HOV NB,HOV,110+04668,2025-10-06,96,44.19,65.1521875,3656.905204424415,96,True
I-95 HOV NB,HOV,110+04668,2025-10-07,96,45.0,65.25961805555555,3615.043019524291,96,True
I-95 HOV NB,HOV,110+04668,2025-10-08,96,28.66333333333333,59.652118055555555,3812.363091855766,96,True
I-95 HOV NB,HOV,110+04668,2025-10-09,96,20.326666666666668,60.788402777777776,3736.659524189667,96,True
I-95 HOV NB,HOV,110+04668,2025-10-10,96,22.373333333333335,59.94520833333333,3966.38522288004,96,True
I-95 HOV NB,HOV,110+04668,2025-10-13,96,47.4,64.24170138888888,3718.4973606217304,96,True
I-95 HOV NB,HOV,110+04668,2025-10-14,96,17.48,63.35579861111111,3764.677852509894,96,True
I-95 HOV NB,HOV,110+04668,2025-10-15,96,38.42666666666667,62.997951388888886,3791.878324951607,96,True
I-95 HOV NB,HOV,110+04668,2025-10-16,96,28.189999999999998,62.16527777777778,3746.965637764914,96,True
I-95 HOV NB,HOV,110+04668,2025-10-17,96,39.26,62.13260416666666,3913.4690277466366,96,True
I-95 HOV NB,HOV,110+04668,2025-10-20,96,22.123333333333335,62.54354166666667,3735.968422002712,96,True
I-95 HOV NB,HOV,110+04668,2025-10-21,96,33.53,63.103125,3727.3363017436445,96,True
I-95 HOV NB,HOV,110+04668,2025-10-22,96,42.26,64.88048611111111,3629.0918800778168,96,True
I-95 HOV NB,HOV,110+04668,2025-10-23,96,24.7,61.77184027777778,3750.802960832012,96,True
I-95 HOV NB,HOV,110+04668,2025-10-24,96,34.92,60.56604166666667,4005.1424459467057,96,True
I-95 HOV NB,HOV,110+04668,2025-10-27,96,45.666666666666664,64.74777777777778,3687.504322195902,96,True
I-95 HOV NB,HOV,110+04668,2025-10-28,96,35.78,64.02097222222223,3723.2306785762426,96,True
I-95 HOV NB,HOV,110+04668,2025-10-29,96,44.0,63.612326388888896,3853.849152908351,96,True
I-95 HOV NB,HOV,110+04668,2025-10-30,96,32.86333333333334,63.079652777777774,3827.35181935231,96,True
I-95 HOV NB,HOV,110+04668,2025-10-31,96,30.0,61.812152777777776,3879.4037842014072,96,True
I-95 HOV NB,HOV,110+04669,2025-10-01,96,36.0,59.60371527777778,3862.978005452212,96,True
I-95 HOV NB,HOV,110+04669,2025-10-02,96,42.13333333333333,61.405451388888885,3863.121598449346,96,True
I-95 HOV NB,HOV,110+04669,2025-10-03,96,39.0,61.85131944444444,3799.562408290338,96,True
I-95 HOV NB,HOV,110+04669,2025-10-06,96,42.0,60.87642361111111,3896.2362541074367,96,True
I-95 HOV NB,HOV,110+04669,2025-10-07,96,41.0,61.86694444444444,3831.751539409162,96,True
I-95 HOV NB,HOV,110+04669,2025-10-08,96,36.0,59.12475694444444,3889.0604056729676,96,True
I-95 HOV NB,HOV,110+04669,2025-10-09,96,41.0,60.76871527777778,3906.509200540771,96,True
I-95 HOV NB,HOV,110+04669,2025-10-10,95,25.0,60.02470175438596,3793.4365735033202,96,False
I-95 HOV NB,HOV,110+04669,2025-10-13,96,52.86666666666667,68.18309027777778,3057.251169697836,96,True
I-95 HOV NB,HOV,110+04669,2025-10-14,96,10.833333333333334,58.71680555555556,3907.8447290115114,96,True
I-95 HOV NB,HOV,110+04669,2025-10-15,96,36.0,58.51548611111111,4060.738900109698,96,True
I-95 HOV NB,HOV,110+04669,2025-10-16,96,41.0,61.9140625,3800.8741498340373,96,True
I-95 HOV NB,HOV,110+04669,2025-10-17,96,39.0,61.737291666666664,3804.567255215626,96,True
I-95 HOV NB,HOV,110+04669,2025-10-20,96,42.0,61.02274305555556,3892.1570126335664,96,True
I-95 HOV NB,HOV,110+04669,2025-10-21,96,41.0,61.73135416666667,3821.363792225368,96,True
I-95 HOV NB,HOV,110+04669,2025-10-22,96,36.0,59.78520833333334,3857.9218861065833,96,True
I-95 HOV NB,HOV,110+04669,2025-10-23,96,41.0,61.27677083333333,3867.6937410013634,96,True
I-95 HOV NB,HOV,110+04669,2025-10-24,96,39.0,61.81798611111111,3816.6327723952672,96,True
I-95 HOV NB,HOV,110+04669,2025-10-27,96,42.0,61.42736111111111,3821.8873933850587,96,True
I-95 HOV NB,HOV,110+04669,2025-10-28,96,41.0,62.306354166666665,3808.600164597674,96,True
I-95 HOV NB,HOV,110+04669,2025-10-29,96,38.0,61.077465277777776,3842.989225347217,96,True
I-95 HOV NB,HOV,110+04669,2025-10-30,96,37.0,62.07951388888889,3859.2262434986555,96,True
I-95 HOV NB,HOV,110+04669,2025-10-31,96,39.0,61.583506944444444,3846.8181533592656,96,True
I-95 HOV NB,HOV,110P04660,2025-10-01,96,30.793333333333333,62.110625,2447.723876531682,96,True
I-95 HOV NB,HOV,110P04660,2025-10-02,96,32.18666666666667,60.70878472222222,2568.2274469905824,96,True
I-95 HOV NB,HOV,110P04660,2025-10-03,96,27.573333333333334,56.477152777777775,2668.8178923581504,96,True
I-95 HOV NB,HOV,110P04660,2025-10-06,96,35.0,61.12125,2634.5218034849754,96,True
I-95 HOV NB,HOV,110P04660,2025-10-07,96,44.0,63.19795138888889,2597.2342446462176,96,True
I-95 HOV NB,HOV,110P04660,2025-10-08,96,30.376666666666665,58.80538194444444,2701.277009021582,96,True
I-95 HOV NB,HOV,110P04660,2025-10-09,96,32.126666666666665,58.838125,2631.017464015475,96,True
I-95 HOV NB,HOV,110P04660,2025-10-10,96,24.0,53.482847222222226,2663.6950937978427,96,True
I-95 HOV NB,HOV,110P04660,2025-10-13,96,28.83666666666667,68.51670138888889,2051.988417752648,96,True
I-95 HOV NB,HOV,110P04660,2025-10-14,96,44.0,62.642465277777774,2550.01608023274,96,True
I-95 HOV NB,HOV,110P04660,2025-10-15,96,30.526666666666667,60.808506944444446,2573.825428734935,96,True
I-95 HOV NB,HOV,110P04660,2025-10-16,96,32.346666666666664,58.94027777777777,2606.2628455574845,96,True
I-95 HOV NB,HOV,110P04660,2025-10-17,96,28.0,59.89309027777778,2494.7461915075023,96,True
I-95 HOV NB,HOV,110P04660,2025-10-20,96,35.0,60.51423611111111,2591.057229141668,96,True
I-95 HOV NB,HOV,110P04660,2025-10-21,96,24.570000000000004,61.171458333333334,2581.283890923093,96,True
I-95 HOV NB,HOV,110P04660,2025-10-22,96,31.333333333333332,60.03086805555555,2669.097375437957,96,True
I-95 HOV NB,HOV,110P04660,2025-10-23,96,30.0,61.511631944444446,2534.0380691168853,96,True
I-95 HOV NB,HOV,110P04660,2025-10-24,96,25.86,58.74545138888889,2552.500809325246,96,True
I-95 HOV NB,HOV,110P04660,2025-10-27,96,32.0,59.503993055555554,2561.949664938089,96,True
I-95 HOV NB,HOV,110P04660,2025-10-28,96,44.0,63.69517361111111,2505.0282998889666,96,True
I-95 HOV NB,HOV,110P04660,2025-10-29,96,31.040000000000003,61.274097222222224,2578.8299184080606,96,True
I-95 HOV NB,HOV,110P04660,2025-10-30,96,38.056666666666665,60.58506944444445,2602.126986679992,96,True
I-95 HOV NB,HOV,110P04660,2025-10-31,96,30.0,57.00340277777778,2717.099029629554,96,True
I-95 HOV NB,HOV,110P04661,2025-10-01,96,40.0,61.18986111111111,2598.664210033226,96,True
I-95 HOV NB,HOV,110P04661,2025-10-02,96,22.403333333333336,58.548923611111114,2672.9454972565363,96,True
I-95 HOV NB,HOV,110P04661,2025-10-03,96,30.0,58.07180555555556,2565.044065851731,96,True
I-95 HOV NB,HOV,110P04661,2025-10-06,96,33.0,62.537326388888886,2475.3707222842936,96,True
I-95 HOV NB,HOV,110P04661,2025-10-07,96,51.0,64.66822916666666,2520.7758641867413,96,True
I-95 HOV NB,HOV,110P04661,2025-10-08,96,19.593333333333334,57.88493055555555,2765.7385914237802,96,True
I-95 HOV NB,HOV,110P04661,2025-10-09,96,29.0,58.650104166666665,2605.742285845297,96,True
I-95 HOV NB,HOV,110P04661,2025-10-10,96,25.0,55.04548611111111,2688.0017769690958,96,True
I-95 HOV NB,HOV,110P04661,2025-10-13,96,58.0,69.56215277777777,2028.9133713345793,96,True
I-95 HOV NB,HOV,110P04661,2025-10-14,96,51.0,64.2434375,2497.238937777702,96,True
I-95 HOV NB,HOV,110P04661,2025-10-15,96,40.74333333333333,61.18232638888889,2626.5608243058314,96,True
I-95 HOV NB,HOV,110P04661,2025-10-16,96,23.526666666666667,58.748715277777784,2566.59984185485,96,True
I-95 HOV NB,HOV,110P04661,2025-10-17,96,20.856666666666666,57.0990625,2516.3058459471135,96,True
I-95 HOV NB,HOV,110P04661,2025-10-20,96,13.056666666666667,60.47229166666667,2474.8049239538755,96,True
I-95 HOV NB,HOV,110P04661,2025-10-21,96,35.0,61.81048611111111,2601.223708955245,96,True
I-95 HOV NB,HOV,110P04661,2025-10-22,96,33.38,59.45902777777778,2744.5460177321565,96,True
I-95 HOV NB,HOV,110P04661,2025-10-23,96,30.0,60.244930555555555,2584.9312383751203,96,True
I-95 HOV NB,HOV,110P04661,2025-10-24,96,24.483333333333334,58.06993055555555,2541.496787716115,96,True
I-95 HOV NB,HOV,110P04661,2025-10-27,96,31.53,60.18020833333333,2515.379054240157,96,True
I-95 HOV NB,HOV,110P04661,2025-10-28,96,51.0,63.86944444444444,2555.1432180432007,96,True
I-95 HOV NB,HOV,110P04661,2025-10-29,96,34.23666666666667,60.55489583333334,2692.485185390165,96,True
I-95 HOV NB,HOV,110P04661,2025-10-30,96,35.21333333333333,60.833263888888894,2603.836508400797,96,True
I-95 HOV NB,HOV,110P04661,2025-10-31,96,28.463333333333335,58.93111111111111,2590.985014113057,96,True
I-95 HOV NB,HOV,110P04662,2025-10-01,96,30.97666666666667,61.65802083333333,2512.8317791460195,96,True
I-95 HOV NB,HOV,110P04662,2025-10-02,96,26.19666666666667,57.88413194444445,2423.1627765612616,96,True
I-95 HOV NB,HOV,110P04662,2025-10-03,96,25.593333333333334,56.44645833333333,2529.2077654300642,96,True
I-95 HOV NB,HOV,110P04662,2025-10-06,96,35.29666666666667,62.22159722222222,2539.8487431371955,96,True
I-95 HOV NB,HOV,110P04662,2025-10-07,96,48.666666666666664,65.38440972222223,2433.4623755265766,96,True
I-95 HOV NB,HOV,110P04662,2025-10-08,96,28.526666666666667,60.47263888888889,2553.9210087164324,96,True
I-95 HOV NB,HOV,110P04662,2025-10-09,96,23.253333333333334,59.52534722222222,2461.3553560466416,96,True
I-95 HOV NB,HOV,110P04662,2025-10-10,96,25.373333333333335,55.63902777777778,2580.086548264432,96,True
I-95 HOV NB,HOV,110P04662,2025-10-13,96,25.83666666666667,67.86798611111111,2107.357843887064,96,True
I-95 HOV NB,HOV,110P04662,2025-10-14,96,49.0,65.16739583333333,2411.3477602937896,96,True
I-95 HOV NB,HOV,110P04662,2025-10-15,96,33.846666666666664,64.82295138888888,2376.7474152458462,96,True
I-95 HOV NB,HOV,110P04662,2025-10-16,96,24.483333333333334,59.45677083333334,2375.9757633988092,96,True
I-95 HOV NB,HOV,110P04662,2025-10-17,96,28.0,57.14069444444445,2529.901069745682,96,True
I-95 HOV NB,HOV,110P04662,2025-10-20,96,34.0,61.19493055555555,2507.851821836169,96,True
I-95 HOV NB,HOV,110P04662,2025-10-21,96,49.0,65.249375,2417.887735609386,96,True
I-95 HOV NB,HOV,110P04662,2025-10-22,96,38.45666666666667,64.863125,2406.412089826234,96,True
I-95 HOV NB,HOV,110P04662,2025-10-23,96,25.063333333333333,59.74086805555555,2372.5594071432565,96,True
I-95 HOV NB,HOV,110P04662,2025-10-24,96,25.99,56.405277777777776,2513.4304614218795,96,True
I-95 HOV NB,HOV,110P04662,2025-10-27,96,30.19333333333333,61.471180555555556,2436.027891795236,96,True
I-95 HOV NB,HOV,110P04662,2025-10-28,96,41.156666666666666,64.17194444444443,2482.1608754380454,96,True
I-95 HOV NB,HOV,110P04662,2025-10-29,96,41.41,62.911458333333336,2517.391488291969,96,True
I-95 HOV NB,HOV,110P04662,2025-10-30,96,27.0,61.04694444444444,2541.9108689171258,96,True
I-95 HOV NB,HOV,110P04662,2025-10-31,96,22.459999999999997,55.77375,2504.615417154927,96,True
I-95 HOV NB,HOV,110P04665,2025-10-01,96,41.910000000000004,66.51083333333334,3435.1218657978684,96,True
I-95 HOV NB,HOV,110P04665,2025-10-02,96,31.100000000000005,64.7721875,3473.887451597014,96,True
I-95 HOV NB,HOV,110P04665,2025-10-03,96,16.396666666666665,59.82465277777778,3526.9920600568507,96,True
I-95 HOV NB,HOV,110P04665,2025-10-06,96,47.26666666666667,67.63725694444445,3239.3654768794313,96,True
I-95 HOV NB,HOV,110P04665,2025-10-07,96,44.583333333333336,67.34833333333334,3396.3325813417505,96,True
I-95 HOV NB,HOV,110P04665,2025-10-08,96,40.0,66.30496527777778,3399.8504167319265,96,True
I-95 HOV NB,HOV,110P04665,2025-10-09,96,22.0,62.73305555555555,3460.5806436037587,96,True
I-95 HOV NB,HOV,110P04665,2025-10-10,96,16.063333333333333,58.87909722222222,3547.884985254341,96,True
I-95 HOV NB,HOV,110P04665,2025-10-13,96,25.26,66.61743055555556,3299.7754851032146,96,True
I-95 HOV NB,HOV,110P04665,2025-10-14,96,35.0,65.8865625,3346.3972296440184,96,True
I-95 HOV NB,HOV,110P04665,2025-10-15,96,37.0,64.15517361111111,3564.642880015404,96,True
I-95 HOV NB,HOV,110P04665,2025-10-16,96,41.166666666666664,66.13822916666668,3407.111136476077,96,True
I-95 HOV NB,HOV,110P04665,2025-10-17,96,23.0,59.072986111111106,3687.0798862914285,96,True
I-95 HOV NB,HOV,110P04665,2025-10-20,96,46.0,67.15975694444444,3279.165394583968,96,True
I-95 HOV NB,HOV,110P04665,2025-10-21,96,23.526666666666667,65.06888888888889,3463.3192197988847,96,True
I-95 HOV NB,HOV,110P04665,2025-10-22,96,37.73,66.14076388888888,3471.019059498775,96,True
I-95 HOV NB,HOV,110P04665,2025-10-23,96,19.0,65.2395138888889,3356.521549528598,96,True
I-95 HOV NB,HOV,110P04665,2025-10-24,96,19.666666666666668,60.37437499999999,3616.069200494843,96,True
I-95 HOV NB,HOV,110P04665,2025-10-27,96,44.0,66.345,3408.3862864285406,96,True
I-95 HOV NB,HOV,110P04665,2025-10-28,96,34.0,66.68701388888888,3337.495817368627,96,True
I-95 HOV NB,HOV,110P04665,2025-10-29,96,43.50666666666667,65.87243055555555,3502.8473300234477,96,True
I-95 HOV NB,HOV,110P04665,2025-10-30,96,39.46333333333333,64.72114583333332,3544.7643253418514,96,True
I-95 HOV NB,HOV,110P04665,2025-10-31,96,20.19666666666667,60.24975694444444,3590.1362312157567,96,True
I-95 HOV NB,HOV,110P04666,2025-10-01,96,20.45,60.3071875,3637.846535379113,96,True
I-95 HOV NB,HOV,110P04666,2025-10-02,96,15.073333333333332,54.892430555555556,3715.5789650415495,96,True
I-95 HOV NB,HOV,110P04666,2025-10-03,96,17.91333333333333,52.44107638888889,3720.319058065908,96,True
I-95 HOV NB,HOV,110P04666,2025-10-06,96,20.593333333333334,62.90309027777778,3598.8752774710756,96,True
I-95 HOV NB,HOV,110P04666,2025-10-07,96,43.78666666666667,64.08871527777778,3747.2962455502493,96,True
I-95 HOV NB,HOV,110P04666,2025-10-08,96,17.256666666666664,55.977048611111115,3856.814667863607,96,True
I-95 HOV NB,HOV,110P04666,2025-10-09,96,14.526666666666666,53.18277777777778,3576.259700130993,96,True
I-95 HOV NB,HOV,110P04666,2025-10-10,96,18.376666666666665,51.86347222222222,3754.8893229721416,96,True
I-95 HOV NB,HOV,110P04666,2025-10-13,96,21.30666666666667,55.28677083333333,3680.4913183438944,96,True
I-95 HOV NB,HOV,110P04666,2025-10-14,96,25.459999999999997,61.58847222222223,3748.8339390802334,96,True
I-95 HOV NB,HOV,110P04666,2025-10-15,96,26.243333333333336,61.67225694444445,3807.28304255508,96,True
I-95 HOV NB,HOV,110P04666,2025-10-16,96,23.189999999999998,60.14270833333333,3704.6103374941163,96,True
I-95 HOV NB,HOV,110P04666,2025-10-17,96,18.77,55.645763888888894,3686.7799817265136,96,True
I-95 HOV NB,HOV,110P04666,2025-10-20,96,13.526666666666666,58.65465277777778,3539.9942382042714,96,True
I-95 HOV NB,HOV,110P04666,2025-10-21,96,20.926666666666666,60.69989583333333,3703.8640736220536,96,True
I-95 HOV NB,HOV,110P04666,2025-10-22,96,22.656666666666666,63.10135416666666,3615.3415465898383,96,True
I-95 HOV NB,HOV,110P04666,2025-10-23,96,18.93,54.77579861111111,3745.907161389123,96,True
I-95 HOV NB,HOV,110P04666,2025-10-24,96,19.526666666666667,52.683819444444445,3781.644268137187,96,True
I-95 HOV NB,HOV,110P04666,2025-10-27,96,21.19333333333333,61.26159722222223,3541.8276095917427,96,True
I-95 HOV NB,HOV,110P04666,2025-10-28,96,21.963333333333335,62.172326388888884,3806.406959213371,96,True
I-95 HOV NB,HOV,110P04666,2025-10-29,96,36.580000000000005,61.84138888888889,3941.753525834682,96,True
I-95 HOV NB,HOV,110P04666,2025-10-30,96,34.43666666666667,60.80326388888889,4057.471469726221,96,True
I-95 HOV NB,HOV,110P04666,2025-10-31,96,19.73,56.0478125,3641.520424809933,96,True
I-95 HOV NB,HOV,110P04667,2025-10-01,96,36.833333333333336,61.469097222222224,3915.581360114704,96,True
