corridor,facility,tmc_code,date_local,road_order,length_mi,lanes,free_flow_speed_mph,capacity_speed_mph,capacity_vph_link,observed_15min_bins,threshold_multiplier,threshold_basis,threshold_speed_mph,threshold_speed_ratio_to_vf,threshold_speed_ratio_to_vc,episode_identified,duration_h,demand_veh_link,d_over_c_h,episode_start_minute,episode_end_minute,minimum_speed_mph,minimum_speed_minute,touches_data_start,touches_data_end,uncensored_episode,congested_link_mile_hours,qualifying_link_miles
I-95 NB,GP,110+04155,2025-10-24,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04155,2025-10-27,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04155,2025-10-28,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04155,2025-10-29,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04155,2025-10-30,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04155,2025-10-31,669.0,2.396225,4,69.19,48.92471819029723,8000.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-01,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-02,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-03,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-06,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-07,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-08,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-09,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-10,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,True,1.5339518090394422,7560.999362426073,0.9451249203032591,373.3068263688761,465.3439349112426,6.157777777777778,420.0,False,False,True,0.8528802737295479,0.556002
I-95 NB,GP,110P04155,2025-10-13,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-14,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-15,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-16,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-17,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-20,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-21,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-22,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-23,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-24,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-27,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-28,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-29,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-30,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04155,2025-10-31,670.0,0.556002,4,68.39,48.35903276534799,8000.0,96,0.25,free_flow_speed,17.0975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-01,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-02,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-03,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-06,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-07,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-08,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-09,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-10,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,True,1.4082359186132067,5677.554480207722,0.7096943100259653,367.1165578988548,451.6107130156472,5.579999999999999,420.0,False,False,True,0.6147794726297815,0.43656
I-95 NB,GP,110+04156,2025-10-13,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-14,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-15,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-16,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-17,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-20,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-21,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-22,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-23,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-24,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-27,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-28,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-29,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-30,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04156,2025-10-31,671.0,0.43656,4,67.9995,48.08290756729464,8000.0,96,0.25,free_flow_speed,16.999875,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-01,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-02,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-03,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-06,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-07,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-08,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-09,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-10,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,True,1.3296122716033911,4101.434479796262,0.5396624315521398,365.49614348677767,445.27287978298114,6.067777777777773,420.0,False,False,True,1.01646996706899,0.764486
I-95 NB,GP,110P04156,2025-10-13,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-14,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-15,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-16,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-17,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-20,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-21,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-22,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-23,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-24,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-27,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-28,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-29,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-30,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04156,2025-10-31,672.0,0.764486,4,68.79,48.64187547782261,7600.0,96,0.25,free_flow_speed,17.1975,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-01,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-02,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-03,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-06,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-07,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-08,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-09,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-10,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,True,1.2582887706995203,4487.722049424451,0.5904897433453226,363.4411719628078,438.938498204779,7.375555555555555,405.0,False,False,True,0.41502264352859347,0.329831
I-95 NB,GP,110+04157,2025-10-13,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-14,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-15,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-16,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-17,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-20,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-21,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-22,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-23,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-24,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-27,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-28,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-29,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-30,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110+04157,2025-10-31,673.0,0.329831,4,69.19,48.92471819029723,7600.0,96,0.25,free_flow_speed,17.2975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04157,2025-10-01,674.0,0.48243,4,67.99,48.076190052873365,7600.0,96,0.25,free_flow_speed,16.9975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04157,2025-10-02,674.0,0.48243,4,67.99,48.076190052873365,7600.0,96,0.25,free_flow_speed,16.9975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04157,2025-10-03,674.0,0.48243,4,67.99,48.076190052873365,7600.0,96,0.25,free_flow_speed,16.9975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04157,2025-10-06,674.0,0.48243,4,67.99,48.076190052873365,7600.0,96,0.25,free_flow_speed,16.9975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04157,2025-10-07,674.0,0.48243,4,67.99,48.076190052873365,7600.0,96,0.25,free_flow_speed,16.9975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04157,2025-10-08,674.0,0.48243,4,67.99,48.076190052873365,7600.0,96,0.25,free_flow_speed,16.9975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04157,2025-10-09,674.0,0.48243,4,67.99,48.076190052873365,7600.0,96,0.25,free_flow_speed,16.9975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04157,2025-10-10,674.0,0.48243,4,67.99,48.076190052873365,7600.0,96,0.25,free_flow_speed,16.9975,0.25,0.35355339059327373,True,1.2001332901653465,5340.748296566062,0.7027300390218503,366.12118051640545,438.12917792632624,10.657777777777776,405.0,False,False,True,0.5789803031744681,0.48243
I-95 NB,GP,110P04157,2025-10-13,674.0,0.48243,4,67.99,48.076190052873365,7600.0,96,0.25,free_flow_speed,16.9975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04157,2025-10-14,674.0,0.48243,4,67.99,48.076190052873365,7600.0,96,0.25,free_flow_speed,16.9975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04157,2025-10-15,674.0,0.48243,4,67.99,48.076190052873365,7600.0,96,0.25,free_flow_speed,16.9975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04157,2025-10-16,674.0,0.48243,4,67.99,48.076190052873365,7600.0,96,0.25,free_flow_speed,16.9975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04157,2025-10-17,674.0,0.48243,4,67.99,48.076190052873365,7600.0,96,0.25,free_flow_speed,16.9975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04157,2025-10-20,674.0,0.48243,4,67.99,48.076190052873365,7600.0,96,0.25,free_flow_speed,16.9975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04157,2025-10-21,674.0,0.48243,4,67.99,48.076190052873365,7600.0,96,0.25,free_flow_speed,16.9975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04157,2025-10-22,674.0,0.48243,4,67.99,48.076190052873365,7600.0,96,0.25,free_flow_speed,16.9975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 NB,GP,110P04157,2025-10-23,674.0,0.48243,4,67.99,48.076190052873365,7600.0,96,0.25,free_flow_speed,16.9975,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
